"942","1796","1531","829","","500","2860","5000","仕入材料,岡田電気産業(株),B2016,360,外注費,村山電気,M2043,1000,出庫,自社,----,171","0","2020-07-17 09:57:00","2021-03-18 17:16:16"
"943","1797","0","500","1000","500","2000","5000","","1","2020-07-17 10:01:14","2021-03-19 08:08:44"
"944","1798","32705","1295","14000","10000","58000","90000","仕入材料,(株)オスト,B2018,21040,仕入材料,ヤマカミ,B2019,765,外注費,須戸デンキ,O2050,10900","0","2020-07-18 11:47:01","2021-03-18 17:18:11"
"945","1799","171520","4480","14000","20000","210000","265000","仕入材料,岡田電気産業(株),B2022,171520","0","2020-07-20 19:36:21","2021-03-18 17:18:29"
"946","1800","0","500","1500","1000","3000","6000","","1","2020-07-21 07:32:15","2021-03-18 17:18:56"
"947","1801","0","500","1000","500","2000","4500","","1","2020-07-21 09:42:18","2021-03-18 17:19:13"
"948","1802","16504","1496","24000","7000","49000","120000","仕入材料,岡田電気産業(株),Ｂ2073,504,外注費,村山電気,M2076,16000","0","2020-07-21 10:56:27","2021-03-18 17:19:27"
"949","1803","89536","3464","50000","22000","165000","200000","仕入材料,(株)オスト,Ｂ2068,32716,仕入材料,岡田電気産業(株),Ｂ2097,15996,外注費,村山電気,M2077,38400,出庫,自社,----,2424","0","2020-07-21 11:43:50","2021-03-18 17:19:45"
"950","1804","0","1000","5000","1000","7000","10000","","1","2020-07-22 18:03:08","2021-03-18 17:20:23"
"951","1805","0","1000","2000","1000","4000","10000","","1","2020-07-28 07:44:29","2021-03-18 17:20:52"
"952","1806","0","1000","2000","1000","4000","8000","","1","2020-07-30 07:34:20","2021-03-18 17:21:11"
"953","1807","0","500","1000","500","2000","5000","","1","2020-07-30 17:24:30","2021-03-18 17:21:46"
"954","1808","0","","1000","500","1500","3000","","1","2020-08-01 11:32:18","2021-03-18 17:22:08"
"955","1809","15662","1338","","3000","20000","30000","外注費,須戸デンキ,O2062,8300,出庫,自社,----,7362","0","2020-08-03 07:38:34","2021-03-18 17:22:28"
"956","1810","1768","1232","5000","2000","10000","20000","仕入材料,岡田電気産業(株),B2020,1768","0","2020-08-03 15:22:39","2021-03-18 17:22:43"
"957","1811","6628","1372","16000","3000","27000","47000","仕入材料,岡田電気産業(株),B2021,2506,外注費,須戸デンキ,O2058,4000,出庫,自社,----,122","0","2020-08-03 15:28:42","2021-03-18 17:23:00"
"958","1812","0","","","","0","","","","2020-08-04 14:39:20","2020-08-04 14:39:20"
"959","1813","1489700","14300","64000","188000","1756000","1500000","仕入材料,岡田電気産業(株),Ｂ2034,128228,仕入材料,(株)オスト,Ｂ2074,761208,仕入材料,ウルマックス(ネットSHOP),C2006,878,外注費,須戸デンキ,A2181,542000,外注費,東北電力(株),O2066,52039,出庫,自社,----,5347","0","2020-08-04 15:41:46","2021-02-27 11:38:29"
"960","1814","0","","","","0","","","","2020-08-05 10:59:12","2020-08-05 10:59:12"
"961","1815","4000","3000","4000","2000","13000","26000","外注費,須戸デンキ,O2056,4000","1","2020-08-06 07:40:53","2021-03-18 17:23:47"
"962","1816","0","400","4100","1500","6000","8000","","1","2020-08-06 11:32:54","2021-03-18 17:24:17"
"963","1817","4200","1300","","1500","7000","10000","外注費,村山電気,M2056,4200","1","2020-08-06 14:51:47","2021-03-18 17:24:33"
"964","1818","3000","1000","","1000","5000","20000","外注費,須戸デンキ,O2057,3000","1","2020-08-06 14:54:03","2021-03-18 17:24:54"
"965","1819","0","3000","4000","2000","9000","13500","","1","2020-08-07 07:43:24","2021-03-18 17:26:17"
"966","1820","0","","","","0","","","","2020-08-07 09:31:13","2020-08-07 09:31:13"
"967","1821","30153","1847","14000","10000","56000","76000","仕入材料,岡田電気産業(株),Ｂ2077,10935,仕入材料,(株)オスト,Ｂ2081,17500,仕入材料,ムサシ,Ｂ2083,1718","0","2020-08-08 07:38:56","2021-03-18 17:26:49"
"968","1822","33800","","","","33800","40700","仕入材料,(株)オスト,Ｂ2024,33800","2","2020-08-11 15:11:00","2021-03-18 17:27:32"
"969","1823","572","428","14000","2000","17000","30000","仕入材料,岡田電気産業(株),B2023,572","0","2020-08-11 17:35:46","2021-03-18 17:27:51"
"970","1824","37763","2237","35000","12000","87000","180000","仕入材料,(株)オスト,Ｂ2032,17160,仕入材料,岡田電気産業(株),Ｂ2040,2152,外注費,須戸デンキ,O2068,18000,出庫,自社,----,451","0","2020-08-18 07:27:23","2021-03-18 17:28:11"
"971","1825","0","","1000","500","1500","3000","","1","2020-08-18 11:16:54","2021-03-18 17:28:36"
"972","1826","15000","","6000","2000","23000","27000","仕入材料,ボーズ合同会社,Ｂ2052,15000","0","2020-08-20 07:40:13","2021-03-18 17:29:07"
"973","1827","6800","200","1000","2000","10000","15000","仕入材料,岡田電気産業(株),Ｂ2029,6800","0","2020-08-20 11:13:20","2021-03-18 17:29:55"
"974","1828","2549","2451","24000","4000","33000","60000","仕入材料,岡田電気産業(株),Ｂ2030,2315,出庫,自社,----,234","0","2020-08-21 07:36:45","2021-03-18 17:30:52"
"975","1829","175362","5638","","36000","217000","290000","仕入材料,自社,----,1189,仕入材料,(株)オスト,Ｂ2027,39400,仕入材料,岡田電気産業(株),Ｂ2028,11573,外注費,村山電気,M2069,12000,外注費,須戸デンキ,O2078,111200","0","2020-08-21 09:32:14","2021-03-18 17:31:09"
"976","1830","99178","","","3822","103000","125000","仕入材料,コジマ,Ｂ2036,4864,仕入材料,Amazon Japan G.K.(ネットSHOP),Ｂ2038,94314","2","2020-08-25 09:33:31","2021-03-18 17:31:49"
"977","1831","0","","","","0","","","","2020-08-25 10:30:36","2020-08-25 10:30:36"
"978","1832","352440","10560","10000","44000","417000","550000","仕入材料,(株)オスト,Ｂ2048,321840,外注費,村山電気,M2066,10600,,(株)タナカ,Ｂ2058,20000","0","2020-08-25 13:58:16","2021-03-18 17:32:10"
"979","1833","8928","1072","13000","5000","28000","40000","仕入材料,岡田電気産業(株),Ｂ2037,7117,出庫,自社,----,1811","0","2020-08-28 07:34:05","2021-03-18 17:32:28"
"980","1834","297664","9336","25000","66000","398000","650000","仕入材料,(株)オスト,Ｂ2060,126899,仕入材料,岡田電気産業(株),Ｂ2061,37765,外注費,村山電気,M2084,133000","0","2020-08-28 14:06:11","2021-03-18 17:32:44"
"981","1835","12637","363","","3000","16000","28000","仕入材料,(株)オスト,Ｂ2035,6237,外注費,村山電気,M2054,6400","0","2020-08-28 14:13:41","2021-03-18 17:33:00"
"982","1836","5478","1522","","2000","9000","18000","仕入材料,岡田電気産業(株),Ｂ2033,978,外注費,村山電気,M2060,2500,外注費,須戸デンキ,O2074,2000","0","2020-08-28 14:24:42","2021-03-18 17:33:15"
"983","1837","36486","1514","1000","6000","45000","70000","仕入材料,岡田電気産業(株),Ｂ2075,2993,外注費,村山電気,M2078,27000,出庫,自社,----,6493","0","2020-08-28 14:31:34","2021-03-18 17:33:31"
"984","1838","4200","3800","","1000","9000","15000","外注費,村山電気,M2057,4200","1","2020-09-01 07:28:46","2021-03-18 17:34:12"
"985","1839","1500","","","500","2000","3000","外注費,村山電気,M2061,1500","1","2020-09-01 14:14:30","2021-03-18 17:34:43"
"986","1840","0","","12000","3000","15000","27000","","1","2020-09-01 14:18:38","2021-03-18 17:35:15"
"987","1841","14754","246","5000","2000","22000","26000","仕入材料,セキュテック,Ｂ2044,14754","0","2020-09-01 14:20:14","2021-03-18 17:35:27"
"988","1842","0","","1500","500","2000","3000","","1","2020-09-02 07:35:11","2021-03-18 17:35:55"
"989","1843","6840","1160","","2000","10000","18000","仕入材料,岡田電気産業(株),Ｂ2041,1965,外注費,村山電気,M2072,3200,外注費,須戸デンキ,O2083,1000,出庫,自社,----,675","0","2020-09-02 07:35:35","2021-03-18 17:36:06"
"990","1844","7300","700","","2000","10000","36000","外注費,須戸デンキ,O2071,7300","1","2020-09-04 07:43:42","2021-03-18 17:36:31"
"991","1845","1112","888","6000","1500","9500","15000","仕入材料,(株)オスト,Ｂ2054,800,仕入材料,岡田電気産業(株),Ｂ2055,312","0","2020-09-05 08:52:04","2021-03-18 17:36:52"
"992","1846","11713","1287","","3000","16000","25000","仕入材料,岡田電気産業(株),Ｂ2045,321,外注費,村山電気,M2062,11000,出庫,自社,----,392","0","2020-09-08 07:33:29","2021-03-18 17:37:07"
"993","1847","7579","421","","1500","9500","20000","仕入材料,岡田電気産業(株),Ｂ2039,3379,外注費,村山電気,M2063,4200","0","2020-09-08 07:36:30","2021-03-18 17:37:22"
"994","1848","0","","","","0","","","","2020-09-08 08:46:18","2020-09-08 08:46:18"
"995","1849","165608","5392","73000","30000","274000","518000","仕入材料,久住電気(株),D2231,70210,仕入材料,楽天市場(ネットSHOP),D2234,4078,仕入材料,岡田電気産業(株),D2263,24066,仕入材料,Yahooショッピング,D2266,863,仕入材料,(株)オスト,D2267,11994,外注費,村山電気,E2216,22000,出庫,自社,----,32397","0","2020-09-08 15:48:16","2022-12-17 16:47:03"
"996","1850","19248","752","","4000","24000","34000","仕入材料,岡田電気産業(株),Ｂ2046,1411,外注費,須戸デンキ,O2070,11300,出庫,自社,----,6537","0","2020-09-08 16:35:48","2021-03-18 17:37:38"
"997","1851","13205","3795","","3000","20000","23000","外注費,村山電気,M2064,4500,外注費,須戸デンキ,O2075,8000,出庫,自社,----,705","0","2020-09-09 14:20:55","2021-03-18 17:37:57"
"998","1852","7950","2050","9000","4000","23000","31000","仕入材料,(株)オスト,Ｂ2047,7950","0","2020-09-12 07:47:41","2021-03-18 17:38:15"
"999","1853","3420418","51582","83000","533000","4088000","5557000","仕入材料,(株)オスト,----,-36883,仕入材料,エイチツー・エンジニアリング,A2154,6680,仕入材料,久住電気(株),A2158,32950,仕入材料,ムサシ,A2189,2811,仕入材料,岡田電気産業(株),Ｂ2079,265028,仕入材料,(株)オスト,Ｂ2080,1583141,外注費,村山電気,A2186,141600,外注費,村山電気,A2187,220000,外注費,村山電気,A2188,324000,外注費,村山電気,B2147,152000,外注費,久住電気(株),B2148,720000,外注費,東北電力(株),O2086,9091","0","2020-09-15 13:21:25","2021-04-02 15:55:17"
"1000","1854","53054","1946","1500","8500","65000","120000","仕入材料,岡田電気産業(株),C2035,23554,仕入材料,(株)オスト,C2040,7200,外注費,須戸デンキ,A2119,22300","0","2020-09-16 10:53:26","2021-03-18 17:38:33"
"1001","1855","5964","1036","43000","10000","60000","95000","仕入材料,岡田電気産業(株),Ｂ2099,5490,出庫,自社,----,474","0","2020-09-16 14:15:11","2021-03-18 17:44:10"
"1002","1856","0","","","","0","","","","2020-09-16 14:46:28","2020-09-16 14:46:28"
"1003","1857","0","","","","0","","","","2020-09-16 15:13:40","2020-09-16 15:13:40"
"1004","1858","0","500","1000","1500","3000","6000","","1","2020-09-17 07:37:54","2021-03-18 17:44:46"
"1005","1859","8500","1500","","2000","12000","36000","外注費,村山電気,M2059,8500","1","2020-09-19 07:43:17","2021-03-18 17:45:49"
"1006","1860","0","","6000","1000","7000","8000","","1","2020-09-23 09:24:43","2021-03-18 17:46:12"
"1007","1861","0","","","","0","","","","2020-09-23 17:04:01","2020-09-23 17:04:01"
"1008","1862","1000","","","500","1500","3000","外注費,村山電気,M2065,1000","1","2020-09-25 15:01:52","2021-03-18 17:46:29"
"1009","1863","4300","1700","","2000","8000","18000","外注費,村山電気,M2081,4300","1","2020-09-26 07:38:28","2021-03-18 17:46:49"
"1010","1864","21400","1600","14000","6000","43000","65000","仕入材料,(株)オスト,----,-3080,仕入材料,(株)オスト,Ｂ2050,24480","0","2020-09-26 07:41:01","2021-03-18 17:47:35"
"1011","1865","287302","8698","23000","39000","358000","530000","仕入材料,(株)オスト,Ｂ2085,188492,仕入材料,岡田電気産業(株),Ｂ2090,19538,外注費,村山電気,M2088,75500,出庫,自社,----,3772","0","2020-09-26 08:06:58","2021-03-18 17:47:54"
"1012","1866","27100","900","1000","4000","33000","50000","仕入材料,岡田電気産業(株),Ｂ2051,25600,外注費,村山電気,M2068,1500","0","2020-09-29 10:56:37","2021-03-18 17:48:10"
"1013","1867","24674","1326","24000","7500","57500","70000","仕入材料,(株)オスト,Ｂ2053,3600,仕入材料,岡田電気産業(株),Ｂ2059,2658,外注費,村山電気,M2071,18100,出庫,自社,----,316","0","2020-10-01 11:56:00","2021-03-18 17:48:25"
"1014","1868","630","1370","2000","1000","5000","9500","出庫,自社,----,630","0","2020-10-06 07:41:47","2021-03-18 17:48:41"
"1015","1869","0","500","1000","500","2000","3000","","1","2020-10-06 07:43:39","2021-03-18 17:49:04"
"1016","1870","17605","1395","","4000","23000","","仕入材料,(株)オスト,Ｂ2072,7845,外注費,村山電気,M2085,8500,出庫,自社,----,1260","","2020-10-06 07:45:27","2020-11-16 16:18:40"
"1017","1871","0","","2000","500","2500","4000","","1","2020-10-07 07:40:58","2021-03-18 17:49:21"
"1018","1872","3022","978","6000","1000","11000","20000","仕入材料,岡田電気産業(株),Ｂ2056,3022","0","2020-10-07 07:42:30","2021-03-18 17:51:53"
"1019","1873","56000","","","6000","62000","90000","外注費,(株)作新工業,O2077,56000","0","2020-10-07 09:43:29","2021-03-18 17:52:08"
"1020","1874","23717","1283","43000","8000","76000","103000","仕入材料,(株)オスト,Ｂ2064,3998,仕入材料,岡田電気産業(株),Ｂ2069,18729,出庫,自社,----,990","0","2020-10-07 09:58:14","2021-03-18 17:52:23"
"1021","1875","14741","1259","14000","4000","34000","46000","仕入材料,岡田電気産業(株),C2007,8741,外注費,須戸デンキ,O2094,6000","0","2020-10-07 10:00:59","2021-03-18 17:52:43"
"1022","1876","17966","1034","22000","5000","46000","62000","仕入材料,岡田電気産業(株),C2008,5320,外注費,須戸デンキ,O2093,9000,出庫,自社,----,3646","0","2020-10-07 10:03:57","2021-03-18 17:52:59"
"1023","1877","31866","1134","25000","7000","65000","99000","仕入材料,(株)オスト,Ｂ2063,26200,仕入材料,岡田電気産業(株),Ｂ2067,2586,出庫,自社,----,3080","0","2020-10-08 08:19:25","2021-03-18 17:53:19"
"1024","1878","0","","","","0","","","","2020-10-08 08:42:38","2020-10-08 08:42:38"
"1025","1879","5516","1484","3000","2000","12000","20000","仕入材料,岡田電気産業(株),Ｂ2057,2316,外注費,村山電気,M2067,3200","0","2020-10-08 08:50:32","2021-03-18 17:53:34"
"1026","1880","0","3000","2000","1000","6000","25000","","1","2020-10-08 14:05:55","2021-03-18 17:53:58"
"1027","1881","33173","1827","10000","10000","55000","75000","仕入材料,(株)オスト,Ｂ2065,22210,仕入材料,岡田電気産業(株),Ｂ2078,10198,出庫,自社,----,765","0","2020-10-08 14:08:08","2021-03-18 17:54:11"
"1028","1882","0","","","","0","","","","2020-10-15 08:33:08","2020-10-15 08:33:08"
"1029","1883","70000","","","7000","77000","81000","外注費,(株)作新工業,O2076,70000","0","2020-10-15 09:09:30","2021-03-18 17:54:31"
"1030","1884","0","1000","6000","2000","9000","30000","","1","2020-10-15 09:32:38","2021-03-18 17:55:16"
"1031","1885","0","","2000","1000","3000","5000","","1","2020-10-16 07:43:02","2021-03-18 17:55:32"
"1032","1886","152227","3773","87000","37000","280000","300000","仕入材料,岡田電気産業(株),Ｂ2093,38793,仕入材料,(株)オスト,Ｂ2094,46234,外注費,村山電気,M2091,19200,外注費,須戸デンキ,O2097,8000,外注費,浅野防災工業(株),O2098,40000","0","2020-10-16 09:18:50","2021-03-18 17:56:17"
"1033","1887","12256","5744","10000","4000","32000","72000","仕入材料,ムサシ,Ｂ2082,1256,外注費,村山電気,M2079,11000","0","2020-10-16 11:11:37","2021-03-18 17:56:36"
"1034","1888","9576","2424","","2000","14000","28000","仕入材料,岡田電気産業(株),C2013,3246,外注費,須戸デンキ,O2089,6330","0","2020-10-16 11:12:17","2021-03-18 17:56:52"
"1035","1889","20000","","","4000","24000","32000","外注費,浅野防災工業(株),O2082,20000","0","2020-10-17 10:27:06","2021-03-18 17:57:07"
"1036","1890","32959","1041","77000","22000","133000","180000","仕入材料,(株)オスト,C2030,31428,仕入材料,岡田電気産業(株),C2031,900,出庫,自社,----,631","0","2020-10-19 07:48:10","2021-03-18 17:57:25"
"1037","1891","37289","1807","10000","7000","56096","92000","仕入材料,(株)オスト,Ｂ2088,5542,仕入材料,ムサシ,Ｂ2089,747,外注費,村山電気,M2082,11000,,(株)タナカ,C2000,20000","0","2020-10-20 09:35:37","2021-03-18 17:57:37"
"1038","1892","5300","2700","11000","3000","22000","100000","外注費,村山電気,M2080,5300","1","2020-10-21 20:19:26","2021-03-18 17:58:00"
"1039","1893","496","1504","12000","1000","15000","15000","仕入材料,岡田電気産業(株),Ｂ2076,496","0","2020-10-24 07:46:20","2021-03-18 17:58:18"
"1040","1894","4090","910","53000","52000","110000","181000","仕入材料,(株)オスト,Ｂ2070,3900,仕入材料,岡田電気産業(株),Ｂ2071,190","0","2020-10-24 08:36:03","2021-03-18 17:58:36"
"1041","1895","0","","","","0","","","","2020-10-27 16:09:05","2020-10-27 16:09:05"
"1042","1896","48000","","","5000","53000","90000","外注費,(株)作新工業,O2087,48000","0","2020-10-31 09:35:50","2021-03-18 17:58:50"
"1043","1897","1104","896","9000","2000","13000","15000","仕入材料,岡田電気産業(株),Ｂ2084,1104","0","2020-11-02 07:44:17","2021-03-18 18:01:42"
"1044","1898","75966","1248","13000","9000","99214","110000","仕入材料,(株)オスト,Ｂ2086,73700,仕入材料,岡田電気産業(株),Ｂ2091,2266","0","2020-11-05 07:43:52","2021-03-18 18:02:03"
"1045","1899","0","","","","0","","","","2020-11-06 09:10:40","2020-11-06 09:10:40"
"1046","1900","0","","","","0","","","","2020-11-06 11:05:48","2020-11-06 11:05:48"
"1047","1901","7594","1406","","1000","10000","15000","仕入材料,岡田電気産業(株),Ｂ2092,618,外注費,村山電気,M2087,6400,出庫,自社,----,576","0","2020-11-10 07:52:12","2021-03-18 18:02:18"
"1048","1902","0","1000","7000","2000","10000","20000","","1","2020-11-10 15:08:19","2021-03-18 18:02:43"
"1049","1903","22415","1585","11000","5000","40000","60000","仕入材料,岡田電気産業(株),C2042,11315,仕入材料,(株)オスト,C2045,11100","0","2020-11-10 15:12:00","2021-03-18 18:02:54"
"1050","1904","0","","","","0","","","","2020-11-10 16:52:45","2020-11-10 16:52:45"
"1051","1905","21217","1783","","5000","28000","50000","仕入材料,岡田電気産業(株),Ｂ2096,2017,外注費,村山電気,M2086,19200","0","2020-11-10 17:06:39","2021-03-18 18:03:10"
"1052","1906","1008","92","2000","400","3500","8000","仕入材料,岡田電気産業(株),Ｂ2095,1008","0","2020-11-12 07:45:19","2021-03-18 18:03:34"
"1053","1907","5823","1177","","1000","8000","18000","仕入材料,岡田電気産業(株),Ｂ2098,2623,外注費,村山電気,M2083,3200","0","2020-11-12 13:50:56","2021-03-18 18:04:02"
"1054","1908","226","74","1000","700","2000","3000","出庫,自社,----,226","0","2020-11-12 13:53:36","2021-03-18 18:04:14"
"1055","1909","6864","1136","4000","2000","14000","32000","仕入材料,岡田電気産業(株),C2029,1464,外注費,村山電気,A2117,5400","0","2020-11-14 08:50:38","2021-03-18 18:04:27"
"1056","1910","981705","14295","16000","101000","1113000","1239000","仕入材料,(株)オスト,C2001,178173,外注費,久住電気(株)　電気工事,D2111,791932,外注費,須戸デンキ,D2123,3000,外注費,村山電気,D2124,8600","0","2020-11-16 14:44:03","2021-07-02 09:41:17"
"1057","1911","162510","5490","","34000","202000","360000","仕入材料,(株)オスト,C2003,72880,仕入材料,岡田電気産業(株),C2019,16960,外注費,村山電気,A2127,70000,出庫,自社,----,2670","0","2020-11-16 16:50:22","2021-03-18 18:04:39"
"1058","1912","0","","","","0","","","","2020-11-17 08:44:24","2020-11-17 08:44:24"
"1059","1913","428","1572","13500","1500","17000","26000","仕入材料,岡田電気産業(株),C2009,428","0","2020-11-18 07:41:38","2021-03-18 18:04:53"
"1060","1914","18954","1046","35000","10000","65000","90000","仕入材料,岡田電気産業(株),C2015,3275,外注費,須戸デンキ,C2046,9000,外注費,村山電気,M2093,4300,出庫,自社,----,2379","0","2020-11-18 07:45:27","2021-03-18 18:05:06"
"1061","1915","335648","4352","22000","56000","418000","436000","仕入材料,(株)オスト,A2162,59087,仕入材料,岡田電気産業(株),A2163,69477,仕入材料,ムサシ,B2121,1029,外注費,須戸デンキ,C2122,150000,外注費,(株)土田総合建築センター,C2123,45455,出庫,自社,----,10600","0","2020-11-18 15:35:54","2021-05-18 08:13:56"
"1062","1916","32000","4000","1000","7000","44000","63000","外注費,村山電気,A2126,32000","1","2020-11-21 07:35:56","2021-03-18 18:05:27"
"1063","1917","0","1000","2000","500","3500","10000","","1","2020-11-21 10:07:06","2021-03-18 18:05:43"
"1064","1918","0","500","1000","500","2000","4000","","1","2020-11-23 07:44:47","2021-03-18 18:06:08"
"1065","1919","1651","349","1000","500","3500","5000","出庫,自社,----,1651","0","2020-11-25 07:38:13","2021-03-18 18:06:19"
"1066","1920","39600","1400","","8000","49000","60000","外注費,村山電気,M2094,9600,外注費,浅野防災工業(株),O2099,30000","0","2020-11-25 07:40:44","2021-03-18 18:06:31"
"1067","1921","97837","3163","","9000","110000","150000","仕入材料,岡田電気産業(株),C2010,40828,仕入材料,久住電気(株),C2011,37009,外注費,須戸デンキ,O2096,20000","0","2020-11-28 07:31:54","2021-03-18 18:06:48"
"1068","1922","0","","","","0","","","","2020-11-28 09:22:38","2020-11-28 09:22:38"
"1069","1923","968500","14500","24000","120000","1127000","1390000","仕入材料,岡田電気産業(株),D2195,14820,仕入材料,(株)オスト,E2198,180652,仕入材料,久住電気(株),E2199,403390,仕入材料,ムサシ,F2102,733,外注費,東北電力(株),D2196,9273,外注費,(株)小杉電機,E2128,230000,外注費,村山電気,F2126,94900,外注費,須戸デンキ,F2179,7600,外注費,浅野防災工業(株),F2180,3000,出庫,自社,----,24132","0","2020-11-28 11:30:37","2021-12-04 10:40:29"
"1070","1924","380077","10923","178000","85000","654000","865000","仕入材料,岡田電気産業(株),A2138,144914,仕入材料,(株)オスト,A2139,144526,外注費,須戸デンキ,C2105,66000,外注費,村山電気,C2106,3200,出庫,自社,----,21437","0","2020-11-28 14:12:29","2021-05-07 15:03:35"
"1071","1925","226","274","1500","500","2500","5000","出庫,自社,----,226","0","2020-11-28 15:23:52","2021-03-18 18:07:04"
"1072","1926","4300","700","","1000","6000","18000","外注費,村山電気,M2090,4300","1","2020-12-01 10:27:39","2021-03-18 18:07:27"
"1073","1927","685","315","3000","500","4500","7000","仕入材料,岡田電気産業(株),C2016,685","0","2020-12-01 10:31:21","2021-03-18 18:07:39"
"1074","1928","4171","1829","10000","2000","18000","24000","仕入材料,岡田電気産業(株),C2018,2171,外注費,須戸デンキ,O2088,2000","0","2020-12-01 10:33:27","2021-03-18 18:07:53"
"1075","1929","3500","500","","1000","5000","10000","外注費,須戸デンキ,O2095,3500","1","2020-12-01 10:35:40","2021-03-18 18:08:16"
"1076","1930","236985","4015","71000","15000","327000","339500","仕入材料,(株)オスト,----,-24400,仕入材料,(株)オスト,C2017,179100,仕入材料,ムサシ,C2022,900,仕入材料,岡田電気産業(株),C2026,15385,外注費,村山電気,M2089,20000,外注費,須戸デンキ,O2090,19000,外注費,(株)ケンオウ,O2091,27000","0","2020-12-02 07:37:47","2021-03-18 18:08:29"
"1077","1931","0","","1500","1000","2500","5000","","1","2020-12-03 07:43:24","2021-03-18 18:08:52"
"1078","1932","11748","1352","","2400","15500","28000","仕入材料,(株)オスト,C2023,1920,仕入材料,岡田電気産業(株),C2024,428,外注費,村山電気,A2116,9400","0","2020-12-04 11:43:20","2021-03-18 18:09:02"
"1079","1933","46295","2705","35000","8000","92000","150000","仕入材料,ムサシ,A2101,2473,仕入材料,久住電気(株),C2025,22760,仕入材料,(株)オスト,C2041,18262,仕入材料,岡田電気産業(株),C2043,2800","0","2020-12-04 14:08:28","2021-03-18 18:09:14"
"1080","1934","191977","6023","152000","50000","400000","600000","仕入材料,岡田電気産業(株),C2027,22882,仕入材料,(株)オスト,C2028,145546,外注費,村山電気,A2128,7500,外注費,須戸デンキ,A2129,6000,出庫,自社,----,10049","0","2020-12-06 07:36:50","2021-02-27 09:11:20"
"1081","1935","0","1600","8400","1500","11500","30000","","1","2020-12-08 07:36:36","2021-03-18 18:09:48"
"1082","1936","12000","","","1000","13000","18000","外注費,(株)作新工業,O2092,12000","0","2020-12-08 09:52:38","2021-03-18 18:10:05"
"1083","1937","572","1428","2000","2000","6000","7000","仕入材料,岡田電気産業(株),C2037,572","0","2020-12-08 10:37:24","2021-03-18 18:10:20"
"1084","1938","28470","2930","3600","4000","39000","65000","仕入材料,岡田電気産業(株),C2047,14770,外注費,須戸デンキ,A2135,13700","0","2020-12-10 15:59:59","2021-03-18 18:10:32"
"1085","1939","0","","","","0","","","","2020-12-10 16:13:05","2020-12-10 16:13:05"
"1086","1940","0","2000","8000","2000","12000","30000","","1","2020-12-15 07:37:01","2021-03-18 18:10:52"
"1087","1941","8850","1150","10000","2000","22000","28000","仕入材料,岡田電気産業(株),A2100,8850","0","2020-12-15 15:36:58","2021-03-18 18:11:02"
"1088","1942","2776","1224","","500","4500","11000","仕入材料,岡田電気産業(株),C2044,576,外注費,村山電気,A2115,2200","0","2020-12-16 07:34:49","2021-03-18 18:11:17"
"1089","1943","2100","400","2000","500","5000","5000","外注費,村山電気,M2092,2100","1","2020-12-17 07:37:54","2021-03-18 18:11:41"
"1090","1944","226","774","7200","800","9000","13000","仕入材料,岡田電気産業(株),C2036,226","0","2020-12-18 07:43:32","2021-03-18 18:11:51"
"1091","1945","3705","1295","11000","2000","18000","34000","仕入材料,(株)オスト,C2039,3264,出庫,自社,----,441","0","2020-12-18 07:48:19","2021-02-08 17:50:56"
"1092","1946","2288","712","5000","2000","10000","14000","仕入材料,岡田電気産業(株),C2038,2288","0","2020-12-18 07:52:28","2021-03-18 18:12:18"
"1093","1947","0","3800","4200","1000","9000","17000","","1","2020-12-19 18:04:19","2021-03-18 18:12:35"
"1094","1948","0","2000","2000","2000","6000","10000","","1","2020-12-19 18:10:34","2021-03-18 18:12:52"
"1095","1949","0","500","2000","1500","4000","10000","","1","2020-12-19 18:13:30","2021-03-18 18:13:09"
"1096","1950","0","","","","0","","","","2020-12-24 07:50:31","2020-12-24 07:50:31"
"1097","1951","0","","","2000","2000","5000","","1","2020-12-24 18:42:42","2021-03-19 08:44:16"
"1098","1952","259800","","","51200","311000","440000","仕入材料,岡田電気産業(株),A2121,157800,外注費,(株)作新工業,A2199,102000","0","2020-12-24 19:00:22","2021-04-02 10:55:24"
"1099","1953","0","","1000","500","1500","3000","","1","2020-12-25 07:42:05","2021-03-18 18:16:38"
"1100","1954","1000","","3500","1000","5500","8000","外注費,須戸デンキ,A2151,1000","1","2021-01-04 09:24:19","2021-03-18 18:16:55"
"1101","1955","181396","5604","5000","29000","221000","270000","仕入材料,岡田電気産業(株),B2180,13936,仕入材料,久住電気(株),B2181,39100,仕入材料,(株)オスト,C2135,41060,外注費,須戸デンキ,C2151,9200,外注費,村山電気,C2152,78100","0","2021-01-04 10:31:42","2021-06-19 08:40:09"
"1102","1956","0","","3000","1000","4000","5000","","0","2021-01-05 11:09:32","2021-04-02 10:37:03"
"1103","1957","5735","1265","14000","3000","24000","30000","仕入材料,岡田電気産業(株),A2120,135,仕入材料,(株)オスト,A2123,5600","0","2021-01-05 11:12:49","2021-04-02 10:47:28"
"1104","1958","0","","","","0","","","","2021-01-05 11:53:06","2021-01-05 11:53:06"
"1105","1959","0","","","","0","","","","2021-01-05 11:54:10","2021-01-05 11:54:10"
"1106","1960","0","","","","0","","","","2021-01-05 11:56:40","2021-01-05 11:56:40"
"1107","1961","7200","300","1500","1000","10000","15000","仕入材料,岡田電気産業(株),A2112,7200","0","2021-01-07 07:36:41","2021-04-02 10:10:43"
